Trade,Afghanistan,2018,Import,Food Products,"Iran, Islamic Rep.",73132.22
Trade,Afghanistan,2018,Import,Food Products,United Arab Emirates,48132.76
Trade,Afghanistan,2018,Import,Food Products,Japan,11940.24
Trade,Afghanistan,2018,Import,Food Products,Kazakhstan,9912.1
Trade,Afghanistan,2018,Import,Food Products,Swaziland,7815.55
Trade,Afghanistan,2018,Import,Food Products,Turkey,7605.78
Trade,Afghanistan,2018,Import,Food Products,Indonesia,5958.78
Trade,Afghanistan,2018,Import,Minerals,"Iran, Islamic Rep.",1113.68
Trade,Afghanistan,2018,Import,Minerals,Pakistan,3587.68
Trade,Afghanistan,2018,Import,Minerals,India,663.61
Trade,Afghanistan,2018,Import,Minerals,China,368.12
Trade,Afghanistan,2018,Import,Minerals,Uzbekistan,202.39
Trade,Afghanistan,2018,Import,Minerals,Turkey,134.75
Trade,Afghanistan,2018,Import,Minerals,Kazakhstan,92.4
Trade,Afghanistan,2018,Import,Minerals,Tajikistan,47.29
Trade,Afghanistan,2018,Import,Minerals,Turkmenistan,35.89
Trade,Afghanistan,2018,Import,Minerals,United States,19.68
Trade,Afghanistan,2018,Import,Fuels,"Iran, Islamic Rep.",893474.09
Trade,Afghanistan,2018,Import,Fuels,Turkmenistan,616253.11
Trade,Afghanistan,2018,Import,Fuels,Unspecified,172881.58
Trade,Afghanistan,2018,Import,Fuels,Kazahstan,137573.91
Trade,Afghanistan,2018,Import,Fuels,United Arab Emirates,67339.52
Trade,Afghanistan,2018,Import,Fuels,Russian Federation,15464.29
Trade,Afghanistan,2018,Import,Fuels,Uzbekistan,14350.15
Trade,Afghanistan,2018,Import,Fuels,Azerbaijan,6344.67
Trade,Afghanistan,2018,Import,Fuels,China,2700.54
Trade,Afghanistan,2018,Import,Fuels,India,2444.03
Trade,Afghanistan,2018,Import,Chemicals,Pakistan,131517.99
Trade,Afghanistan,2018,Import,Chemicals,China,89334.43
Trade,Afghanistan,2018,Import,Chemicals,"Iran, Islamic Rep.",86813.05
Trade,Afghanistan,2018,Import,Chemicals,Uzbekistan,69063.5
Trade,Afghanistan,2018,Import,Chemicals,Turkmenistan,63025.32
Trade,Afghanistan,2018,Import,Chemicals,India,54135.75
Trade,Afghanistan,2018,Import,Chemicals,Australia,21187.73
Trade,Afghanistan,2018,Import,Chemicals,Turkey,16725.04
Trade,Afghanistan,2018,Import,Chemicals,Indonesia,15441.21
Trade,Afghanistan,2018,Import,Chemicals,Kazahstan,13769.54
Trade,Afghanistan,2018,Import,Plastic or Rubber,China,277306.79
Trade,Afghanistan,2018,Import,Plastic or Rubber,"Iran, Islamic Rep.",138460.91
Trade,Afghanistan,2018,Import,Plastic or Rubber,Japan,30553.71
Trade,Afghanistan,2018,Import,Plastic or Rubber,Pakistan,26818.7
Trade,Afghanistan,2018,Import,Plastic or Rubber,United Arab Emirates,22263.33
Trade,Afghanistan,2018,Import,Plastic or Rubber,India,13283.16
Trade,Afghanistan,2018,Import,Plastic or Rubber,Oman,8609.04
Trade,Afghanistan,2018,Import,Plastic or Rubber,"Korea,Rep.",5305.27
Trade,Afghanistan,2018,Import,Plastic or Rubber,Thailand,4830.19
Trade,Afghanistan,2018,Import,Plastic or Rubber,Unspecified,4361.03
Trade,Afghanistan,2018,Import,Hides and Skins,"Iran, Islamic Rep.",16012.46
Trade,Afghanistan,2018,Import,Hides and Skins,United Arab Emirates,13591.73
Trade,Afghanistan,2018,Import,Hides and Skins,Pakistan,13176.42
Trade,Afghanistan,2018,Import,Hides and Skins,China,9729.85
Trade,Afghanistan,2018,Import,Hides and Skins,India,468.48
Trade,Afghanistan,2018,Import,Hides and Skins,United States,265.95
Trade,Afghanistan,2018,Import,Hides and Skins,Turkey,206.72
Trade,Afghanistan,2018,Import,Hides and Skins,Russian Federation,71.6
Trade,Afghanistan,2018,Import,Hides and Skins,Saudi Arabia,60.01
Trade,Afghanistan,2018,Import,Hides and Skins,United Kingdom,37.19
Trade,Afghanistan,2018,Import,Wood,China,121996.98
Trade,Afghanistan,2018,Import,Wood,Russian Federation,104278.97
Trade,Afghanistan,2018,Import,Wood,Pakistan,100029.13
Trade,Afghanistan,2018,Import,Wood,"Iran, Islamic Rep.",55228.77
Trade,Afghanistan,2018,Import,Wood,Kazahstan,24910.75
Trade,Afghanistan,2018,Import,Wood,Turkey,23741.57
Trade,Afghanistan,2018,Import,Wood,Indonesia,22621.39
Trade,Afghanistan,2018,Import,Wood,United Arab Emirates,17496.02
